57,0,172,39,0,162,36,0,119,10,0,91,14,0,88,19,0,119,26
57,0,161,32,0,174,47,0,119,10,0,102,13,0,70,19,0,118,35
59,0,161,32,0,175,48,0,123,12,0,103,13,0,71,19,0,120,36
49,0,168,40,0,191,53,0,141,20,0,124,10,0,66,17,0,101,30
48,0,185,50,0,207,65,0,164,37,0,129,11,0,63,16,0,92,24
44,0,207,64,0,225,72,0,188,53,0,127,14,0,68,16,0,83,22
43,0,231,80,0,219,72,0,208,63,0,130,12,0,74,14,0,75,17
38,0,237,85,0,206,66,0,213,67,0,132,14,0,90,13,0,78,15
38,0,235,85,0,205,66,0,211,66,0,132,14,0,91,13,0,77,15
36,0,223,77,0,186,61,0,217,73,0,139,18,0,109,16,0,85,18
37,0,207,67,0,170,51,0,219,75,0,161,31,0,127,21,0,91,21
39,0,187,54,0,170,49,0,212,71,0,176,41,0,128,27,0,89,22
39,0,184,51,0,164,45,0,208,72,0,189,52,0,127,27,0,84,18
33,0,178,47,0,203,68,0,205,68,0,195,57,0,140,25,0,86,15
34,0,179,47,0,205,70,0,203,68,0,195,58,0,140,26,0,86,16
21,0,172,45,0,209,71,0,214,67,0,204,62,0,143,23,0,97,16
14,0,171,44,0,188,52,0,213,60,0,202,57,0,149,26,0,107,24
17,0,169,41,0,172,39,0,210,61,0,209,64,0,159,30,0,113,27
18,0,156,32,0,157,28,0,227,83,0,213,70,0,158,31,0,112,22
24,0,156,33,0,150,24,0,208,79,0,192,62,0,132,20,0,102,15
22,0,151,32,0,149,23,0,207,78,0,191,62,0,131,20,0,102,15
27,0,156,32,0,147,22,0,192,60,0,198,58,0,134,20,0,107,11
36,0,161,35,0,139,18,0,183,49,0,190,49,0,148,23,0,112,14
35,0,161,30,0,137,16,0,174,41,0,197,57,0,188,50,0,115,18
33,0,150,24,0,142,17,0,171,36,0,196,58,0,191,52,0,120,19
26,0,145,21,0,140,17,0,159,28,0,180,45,0,180,45,0,126,14
25,0,145,21,0,140,16,0,159,28,0,181,45,0,181,46,0,126,14
22,0,145,22,0,139,18,0,150,21,0,169,34,0,181,44,0,127,15
21,0,149,26,0,139,23,0,138,21,0,159,29,0,198,54,0,140,20
19,0,146,22,0,142,27,0,135,21,0,151,23,0,207,59,0,152,29
13,0,141,18,0,148,32,0,138,26,0,142,17,0,180,41,0,144,24
27,0,158,33,0,161,41,0,146,31,0,134,13,0,175,37,0,149,26
28,0,157,32,0,161,41,0,144,30,0,134,13,0,175,37,0,150,25
37,0,153,28,0,190,54,0,150,33,0,129,11,0,165,31,0,160,33
36,0,139,23,0,199,57,0,159,37,0,133,11,0,150,21,0,176,40
25,0,121,20,0,195,56,0,189,57,0,143,19,0,142,17,0,157,28
14,0,104,19,0,186,51,0,206,64,0,153,23,0,133,12,0,142,21
14,0,96,9,0,163,42,0,199,55,0,154,22,0,130,12,0,137,18
13,0,104,7,0,164,42,0,199,55,0,154,22,0,131,11,0,138,18
16,0,93,3,0,146,36,0,178,55,0,152,26,0,131,15,0,137,18
12,0,93,3,0,134,32,0,168,55,0,166,34,0,142,16,0,131,16
10,0,95,3,0,136,30,0,153,44,0,168,36,0,150,21,0,132,21
6,0,110,14,0,154,48,0,173,52,0,195,52,0,162,27,0,125,18
19,0,125,26,0,164,52,0,191,59,0,205,70,0,165,33,0,127,18
19,0,128,25,0,161,50,0,190,59,0,207,72,0,166,34,0,127,18
30,0,129,29,0,167,54,0,187,51,0,193,62,0,165,34,0,132,20
29,0,119,28,0,164,52,0,190,47,0,179,54,0,161,32,0,140,22
44,0,116,26,0,142,39,0,176,41,0,202,67,0,181,44,0,151,25
77,0,107,22,0,125,27,0,154,26,0,203,72,0,198,61,0,159,31
58,0,114,31,0,110,19,0,110,8,0,188,52,0,208,66,0,164,36
58,0,110,28,0,113,20,0,112,9,0,188,52,0,208,66,0,164,36
41,0,120,40,0,95,11,0,89,1,0,165,36,0,193,53,0,158,30
44,0,131,41,0,106,18,0,76,13,0,135,29,0,181,49,0,158,29
59,0,152,43,0,128,32,0,98,31,0,108,26,0,165,43,0,164,38
66,0,208,67,0,121,31,0,100,34,0,84,21,0,145,34,0,164,38
70,0,184,52,0,102,22,0,76,20,0,83,23,0,154,37,0,148,27
70,0,186,52,0,100,21,0,75,20,0,83,23,0,152,34,0,146,25
66,0,167,37,0,80,11,0,61,7,0,67,14,0,109,15,0,125,10
55,0,163,39,0,80,3,0,77,0,0,68,0,0,87,5,0,118,7
41,0,198,58,0,152,30,0,95,4,0,84,0,0,86,7,0,133,20
33,0,201,61,0,187,51,0,92,7,0,90,0,0,89,7,0,139,23
33,0,204,63,0,188,53,0,85,7,0,72,0,0,73,1,0,139,25
32,0,204,63,0,184,52,0,84,7,0,76,0,0,73,1,0,139,25
31,0,200,63,0,177,52,0,87,7,0,77,5,0,71,2,0,124,16
23,0,172,44,0,210,69,0,145,20,0,94,17,0,73,5,0,114,13
24,0,151,30,0,207,75,0,178,45,0,104,22,0,75,11,0,88,9
25,0,154,30,0,206,79,0,180,54,0,94,20,0,77,12,0,78,4
28,0,173,47,0,210,78,0,208,68,0,92,22,0,65,6,0,66,1
28,0,172,46,0,213,80,0,209,69,0,94,21,0,65,5,0,65,2
29,0,188,53,0,218,77,0,219,82,0,137,29,0,70,4,0,64,2
30,0,188,49,0,235,82,0,222,75,0,154,28,0,73,4,0,57,0
29,0,179,44,0,235,83,0,215,71,0,158,31,0,72,6,0,48,0
36,0,180,44,0,229,76,0,218,78,0,186,54,0,73,12,0,44,0
50,0,186,47,0,219,74,0,209,73,0,222,79,0,105,21,0,54,0
59,0,193,50,0,223,77,0,215,72,0,231,82,0,109,22,0,52,0
58,0,195,51,0,224,76,0,217,73,0,234,84,0,112,24,0,53,1
65,0,199,55,0,232,79,0,217,72,0,221,74,0,114,24,0,53,2
68,0,207,61,0,232,81,0,227,79,0,212,68,0,124,23,0,64,3
63,0,211,64,0,221,71,0,226,78,0,204,65,0,158,36,0,81,9
63,0,218,68,0,215,67,0,215,70,0,205,65,0,175,45,0,97,12
65,0,219,69,0,217,68,0,212,69,0,204,65,0,173,48,0,104,15
65,0,219,69,0,218,69,0,212,69,0,206,66,0,173,48,0,104,15
68,0,220,68,0,229,74,0,221,75,0,220,72,0,177,49,0,109,15
76,0,218,68,0,227,73,0,226,80,0,207,65,0,189,56,0,118,21
80,0,220,69,0,222,73,0,232,88,0,196,59,0,213,67,0,144,37
78,0,213,65,0,224,82,0,234,99,0,201,65,0,221,75,0,165,49
75,0,211,61,0,223,83,0,239,103,0,206,68,0,233,85,0,182,56
78,0,210,63,0,222,83,0,240,101,0,206,67,0,233,82,0,182,55
78,0,219,70,0,225,84,0,232,97,0,210,72,0,217,75,0,176,52
80,0,225,75,0,229,78,0,229,93,0,203,68,0,196,63,0,162,45
79,0,229,80,0,234,87,0,229,94,0,197,62,0,198,61,0,166,44
80,0,220,72,0,237,92,0,228,88,0,225,78,0,201,61,0,169,42
76,0,223,73,0,233,89,0,233,84,0,227,80,0,210,67,0,177,45
77,0,220,71,0,232,88,0,232,83,0,227,79,0,209,67,0,177,45
72,0,231,74,0,205,81,0,225,79,0,211,70,0,205,66,0,187,51
75,0,231,77,0,183,78,0,223,82,0,201,64,0,209,68,0,212,66
79,0,220,71,0,178,75,0,215,78,0,202,66,0,205,62,0,197,56
80,0,214,68,0,184,68,0,208,73,0,205,72,0,206,62,0,178,46
79,0,197,62,0,198,71,0,204,74,0,199,80,0,200,62,0,190,53
79,0,199,63,0,200,71,0,204,74,0,201,80,0,200,62,0,192,54
77,0,190,60,0,210,72,0,214,73,0,204,93,0,192,64,0,207,67
74,0,196,55,0,214,74,0,202,62,0,199,89,0,185,61,0,195,57
72,0,213,66,0,217,81,0,199,59,0,205,82,0,198,70,0,188,53
72,0,232,73,0,221,83,0,197,58,0,212,84,0,208,75,0,189,53
82,0,236,77,0,227,88,0,198,57,0,236,91,0,223,90,0,196,61
82,0,236,77,0,226,86,0,198,57,0,239,92,0,225,90,0,196,60
90,0,242,82,0,230,90,0,190,54,0,236,95,0,223,101,0,205,71
90,0,240,82,0,232,91,0,201,58,0,231,100,0,219,93,0,207,71
90,0,227,73,0,233,90,0,207,64,0,233,109,0,225,91,0,206,74
90,0,226,72,0,232,89,0,208,63,0,227,113,0,219,87,0,209,78
89,0,226,79,0,232,89,0,209,63,0,228,109,0,205,72,0,210,79
90,0,226,80,0,233,87,0,210,62,0,229,108,0,206,72,0,211,78
96,0,222,76,0,228,85,0,212,66,0,235,104,0,207,69,0,207,73
104,0,228,77,0,215,81,0,210,65,0,232,90,0,195,61,0,198,60
111,0,242,91,0,207,77,0,209,67,0,210,66,0,195,59,0,166,37
115,0,253,122,0,215,87,0,214,68,0,180,54,0,185,57,0,154,33
114,0,251,139,0,232,104,0,213,68,0,162,43,0,162,43,0,160,35
113,0,251,139,0,232,103,0,214,68,0,162,43,0,162,43,0,159,33
111,0,248,148,0,233,107,0,215,72,0,148,38,0,138,31,0,166,38
104,0,251,145,0,232,111,0,218,74,0,148,33,0,123,24,0,161,37
95,0,255,131,0,237,106,0,201,62,0,159,32,0,123,20,0,153,31
86,0,245,112,0,241,105,0,188,54,0,179,43,0,126,21,0,138,21
84,0,238,108,0,228,108,0,180,48,0,197,55,0,139,22,0,130,15
83,0,240,108,0,233,111,0,183,49,0,197,54,0,139,22,0,130,15
74,0,240,108,0,246,120,0,173,46,0,195,58,0,139,25,0,119,11
55,0,239,112,0,252,131,0,176,51,0,198,64,0,143,33,0,124,17
43,0,240,106,0,231,110,0,199,65,0,209,70,0,147,31,0,129,18
45,0,241,98,0,230,87,0,217,77,0,199,58,0,134,22,0,132,20
49,0,242,89,0,205,65,0,216,78,0,179,48,0,132,20,0,134,18
48,0,242,92,0,205,65,0,216,79,0,179,48,0,135,19,0,134,17
58,0,231,77,0,190,54,0,223,84,0,170,41,0,133,19,0,138,17
62,0,210,66,0,181,49,0,227,82,0,169,41,0,142,22,0,138,16
61,0,191,55,0,159,37,0,217,71,0,168,38,0,157,27,0,136,14
57,0,144,38,0,142,29,0,196,56,0,163,35,0,158,33,0,128,22
53,0,137,33,0,151,35,0,180,44,0,178,44,0,165,37,0,134,32
52,0,136,32,0,150,34,0,178,42,0,181,46,0,165,37,0,133,31
46,0,182,57,0,164,44,0,147,23,0,198,53,0,167,35,0,138,38
36,0,187,58,0,169,43,0,121,15,0,200,58,0,159,30,0,129,31
28,0,178,56,0,170,40,0,117,13,0,188,49,0,150,24,0,121,23
25,0,183,57,0,164,38,0,108,7,0,155,28,0,142,20,0,137,23
26,0,173,53,0,140,31,0,116,15,0,153,27,0,141,22,0,144,22
26,0,172,54,0,142,31,0,115,15,0,152,26,0,144,24,0,148,25
35,0,166,48,0,105,10,0,112,13,0,144,23,0,153,33,0,143,24
47,0,168,49,0,127,24,0,117,16,0,138,19,0,152,32,0,135,19
39,0,158,44,0,228,83,0,140,25,0,138,19,0,130,19,0,123,15
30,0,147,37,0,230,84,0,132,34,0,136,21,0,104,13,0,116,16
31,0,143,35,0,194,61,0,109,21,0,133,19,0,83,8,0,121,23
31,0,141,34,0,196,60,0,111,20,0,133,19,0,79,8,0,119,22
30,0,143,35,0,178,49,0,87,8,0,110,9,0,70,8,0,110,20
31,0,140,34,0,178,48,0,81,6,0,83,0,0,77,5,0,96,13
31,0,144,37,0,184,50,0,157,39,0,85,9,0,69,6,0,69,10
33,0,147,37,0,178,47,0,164,43,0,74,9,0,63,4,0,50,8
35,0,148,36,0,174,42,0,152,31,0,50,6,0,68,0,0,64,4
35,0,146,38,0,175,43,0,148,29,0,49,5,0,69,0,0,64,4
36,0,156,43,0,164,37,0,171,44,0,56,9,0,61,0,0,62,4
36,0,173,53,0,153,33,0,191,55,0,70,11,0,53,0,0,56,4
37,0,185,61,0,150,33,0,195,58,0,78,12,0,31,0,0,33,4
42,0,186,62,0,152,33,0,183,51,0,109,24,0,29,4,0,40,6
51,0,188,60,0,164,42,0,186,52,0,165,49,0,40,12,0,53,6
51,0,190,61,0,164,42,0,185,52,0,163,49,0,40,12,0,52,6
58,0,189,60,0,169,43,0,187,54,0,176,53,0,73,19,0,83,17
49,0,190,60,0,171,46,0,185,55,0,160,43,0,100,27,0,94,26
47,0,192,59,0,181,50,0,186,53,0,162,41,0,110,20,0,86,23
50,0,200,63,0,182,49,0,190,54,0,170,41,0,125,17,0,108,18
39,0,216,71,0,182,47,0,201,61,0,179,45,0,124,19,0,112,20
40,0,219,72,0,184,49,0,201,61,0,181,46,0,128,19,0,114,20
27,0,233,79,0,192,53,0,215,73,0,187,52,0,137,21,0,124,20
23,0,224,76,0,196,54,0,216,71,0,188,56,0,163,36,0,128,18
21,0,200,65,0,209,65,0,226,79,0,201,67,0,164,42,0,126,16
19,0,197,66,0,211,73,0,219,75,0,208,72,0,170,45,0,118,15
22,0,184,57,0,214,81,0,210,71,0,205,75,0,183,50,0,117,15
20,0,181,57,0,212,80,0,209,70,0,204,74,0,184,49,0,118,15
24,0,155,42,0,215,85,0,205,70,0,200,75,0,186,57,0,113,16
26,0,140,33,0,222,80,0,203,69,0,217,88,0,193,65,0,112,19
32,0,128,30,0,219,73,0,194,67,0,215,92,0,211,72,0,121,26
34,0,135,27,0,210,69,0,197,70,0,215,85,0,217,79,0,135,33
20,0,147,34,0,202,63,0,196,68,0,211,80,0,214,76,0,146,36
20,0,143,32,0,201,62,0,193,67,0,210,78,0,211,76,0,147,37
17,0,145,32,0,171,39,0,184,55,0,209,76,0,213,73,0,162,39
8,0,153,36,0,142,21,0,180,52,0,212,76,0,214,81,0,168,44
1,0,128,28,0,143,24,0,199,67,0,210,85,0,225,96,0,183,53
1,0,93,21,0,145,24,0,223,82,0,202,80,0,218,91,0,188,56
1,0,65,14,0,139,20,0,228,76,0,202,72,0,204,84,0,186,57
1,0,72,15,0,126,15,0,227,78,0,202,72,0,207,86,0,187,58
0,0,61,5,0,124,15,0,208,66,0,204,73,0,200,80,0,186,56
0,0,52,0,0,121,17,0,185,54,0,205,74,0,197,80,0,182,59
0,0,44,0,0,103,12,0,153,31,0,203,70,0,187,76,0,173,52
0,0,41,0,0,73,10,0,131,24,0,198,69,0,180,68,0,162,50
0,0,20,0,0,67,8,0,125,22,0,185,60,0,178,60,0,163,49
0,0,24,0,0,71,7,0,120,21,0,184,60,0,177,60,0,161,47
0,0,5,0,0,69,5,0,127,21,0,186,58,0,184,63,0,175,54
0,0,1,0,0,70,3,0,122,17,0,182,58,0,191,65,0,176,53
3,0,2,0,0,62,3,0,115,15,0,177,56,0,197,66,0,178,54
9,0,0,0,0,45,4,0,90,6,0,169,53,0,185,60,0,181,57
11,0,3,0,0,32,3,0,75,6,0,160,48,0,177,54,0,176,55
15,0,7,0,0,30,3,0,74,5,0,158,47,0,174,51,0,173,53
23,0,17,7,0,24,2,0,75,5,0,151,41,0,172,52,0,155,45
22,0,17,7,0,17,1,0,69,6,0,141,34,0,164,45,0,135,35
25,0,29,15,0,13,2,0,66,1,0,127,23,0,152,37,0,136,31
21,0,42,23,0,11,3,0,60,0,0,109,12,0,151,38,0,148,38
17,0,52,29,0,7,4,0,42,0,0,96,8,0,154,40,0,156,44
17,0,45,23,0,7,4,0,48,0,0,97,8,0,151,38,0,153,43
24,0,44,19,0,17,10,0,61,1,0,88,0,0,152,37,0,161,43
23,0,41,22,0,17,11,0,56,1,0,82,0,0,156,40,0,170,48
21,0,39,15,0,21,13,0,54,2,0,81,0,0,158,40,0,174,48
15,0,32,12,0,15,9,0,50,1,0,75,0,0,155,35,0,178,48
17,0,38,8,0,8,4,0,47,0,0,71,0,0,147,30,0,174,45
27,0,54,8,0,4,1,0,46,0,0,72,0,0,151,32,0,174,45
38,0,64,8,0,5,1,0,37,0,0,57,0,0,142,27,0,173,43
37,0,69,8,0,5,1,0,36,0,0,51,0,0,122,22,0,169,42
33,0,61,6,0,4,0,0,15,0,0,37,0,0,97,15,0,166,43
23,0,57,4,0,4,0,0,2,0,0,26,0,0,74,10,0,158,45
21,0,49,4,0,4,0,0,0,0,0,12,0,0,56,9,0,158,45
30,0,48,5,0,3,0,0,0,0,0,12,0,0,54,8,0,157,44
33,0,46,8,0,3,1,0,0,0,0,1,0,0,46,5,0,142,36
22,0,37,8,0,3,1,0,0,0,0,0,0,0,44,0,0,102,12
23,0,40,8,0,4,2,0,0,0,0,0,0,0,37,0,0,56,0
19,0,30,5,0,6,0,0,1,0,0,0,0,0,20,0,0,39,0
20,0,32,2,0,18,0,0,2,0,0,0,0,0,10,1,0,27,0
23,0,46,11,0,32,1,0,4,0,0,0,0,0,11,2,0,26,1
36,0,33,4,0,38,0,0,5,0,0,0,0,0,7,3,0,6,1
46,0,26,1,0,39,0,0,5,0,0,0,0,0,7,2,0,6,1
47,0,27,1,0,39,0,0,5,0,0,0,0,0,6,3,0,3,1
52,0,48,1,0,44,0,0,6,0,0,0,0,0,0,0,0,0,0
56,0,77,2,0,47,0,0,6,0,0,0,0,0,0,0,0,0,0
63,0,83,9,0,45,1,0,6,0,0,0,0,0,0,0,0,0,0
67,0,66,7,0,34,0,0,4,0,0,0,0,0,0,0,0,0,0
66,0,49,1,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0
66,0,52,1,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0
69,0,64,4,0,15,0,0,5,1,0,1,0,0,0,0,0,0,0
74,0,108,17,0,34,1,0,6,1,0,0,0,0,0,0,0,0,0
79,0,153,32,0,56,4,0,6,0,0,0,0,0,0,0,0,0,0
81,0,169,41,0,60,5,0,7,0,0,0,0,0,0,0,0,0,0
82,0,176,47,0,47,3,0,5,0,0,0,0,0,0,0,0,0,0
81,0,176,47,0,48,3,0,5,0,0,0,0,0,0,0,0,0,0
69,0,172,44,0,61,3,0,7,0,0,0,0,0,0,0,0,0,0
44,0,154,31,0,70,9,0,8,1,0,0,0,0,0,0,0,0,0
29,0,146,26,0,74,5,0,9,1,0,0,0,0,0,0,0,0,0
16,0,157,28,0,67,6,0,8,1,0,0,0,0,0,0,0,0,0
16,0,157,29,0,57,11,0,7,2,0,0,0,0,0,0,0,0,0
15,0,159,30,0,63,10,0,8,2,0,0,0,0,0,0,0,0,0
19,0,172,38,0,51,15,0,14,7,0,2,1,0,0,0,0,4,3
25,0,189,50,0,42,19,0,15,10,0,2,2,0,7,5,0,25,16
27,0,173,49,0,51,25,0,20,10,0,3,2,0,5,3,0,23,15
30,0,173,53,0,51,26,0,13,7,0,2,1,0,19,12,0,35,23
